method,param_name,param_value,auroc,auprc,time_sec
Density t-SNE,k_lambda,150_0.0002,0.41743455708399413,0.22130517941675262,46.795514822006226
Density t-SNE,k_lambda,150_0.0005,0.43255991279276845,0.2263778085516962,47.681151390075684
Density t-SNE,k_lambda,150_0.001,0.39829587846476283,0.22538554682168363,47.49022889137268
Density t-SNE,k_lambda,150_0.002,0.4029154059860304,0.2278033795436158,46.59032487869263
Density t-SNE,k_lambda,150_0.005,0.45940397456518234,0.2925155197879101,46.66503286361694
Density t-SNE,k_lambda,150_0.01,0.5004646709482943,0.3201789383932015,47.32271409034729
Density t-SNE,k_lambda,150_0.02,0.5181505205814315,0.3155413420869307,47.22683024406433
Density t-SNE,k_lambda,150_0.05,0.6046620344854736,0.37725597440257164,47.522969007492065
Density t-SNE,k_lambda,150_0.1,0.6312363855864367,0.4102818333787359,47.98768091201782
Density t-SNE,k_lambda,150_0.2,0.6560518763052028,0.4257519372323357,46.87561798095703
Density t-SNE,k_lambda,150_0.5,0.6959439826635323,0.4441393190935572,46.823984146118164
Density t-SNE,k_lambda,310_0.0001,0.4127487149493291,0.23183075655336932,52.156261682510376
Density t-SNE,k_lambda,310_0.0002,0.4017498622155735,0.21177171965374364,51.625096797943115
Density t-SNE,k_lambda,310_0.0005,0.4188257580018071,0.22241302332612034,52.094995975494385
Density t-SNE,k_lambda,310_0.001,0.4172524848062208,0.22520943996892792,52.49737071990967
Density t-SNE,k_lambda,310_0.002,0.40069515523712046,0.21933147843883036,51.31901168823242
Density t-SNE,k_lambda,310_0.005,0.40763335095474296,0.2356452538904022,52.45687389373779
Density t-SNE,k_lambda,310_0.01,0.4028657286077961,0.22862144371033338,53.06418418884277
Density t-SNE,k_lambda,310_0.02,0.4456890346091984,0.2587016155285123,52.128647327423096
Density t-SNE,k_lambda,310_0.05,0.5571332028599174,0.33385032832256134,51.525026082992554
Density t-SNE,k_lambda,310_0.1,0.6049931388979495,0.3881906487456027,52.99939298629761
Density t-SNE,k_lambda,310_0.2,0.6657260770617986,0.4220647636975146,51.51324224472046
Density t-SNE,k_lambda,310_0.5,0.7138533804987234,0.462946500429806,51.41085505485535
