method,param_name,param_value,auroc,auprc,time_sec
UMAP,n_neighbors_min_dist,30_0.3,0.6355263157894737,0.3459429500526101,1.8729979991912842
UMAP,n_neighbors_min_dist,30_0.5,0.6290100250626566,0.33410280486231053,1.865553379058838
UMAP,n_neighbors_min_dist,30_0.7,0.6960526315789473,0.41293676072485874,1.8674390316009521
UMAP,n_neighbors_min_dist,30_1.0,0.650062656641604,0.3633105200426998,1.8702392578125
UMAP,n_neighbors_min_dist,50_0.0,0.8140350877192982,0.564014364652128,3.1918671131134033
UMAP,n_neighbors_min_dist,50_0.1,0.8233082706766918,0.5889368587810225,3.1903507709503174
UMAP,n_neighbors_min_dist,50_0.3,0.8579573934837094,0.6807878949156927,3.189864158630371
UMAP,n_neighbors_min_dist,50_0.5,0.8399122807017544,0.6573850234364913,3.1978697776794434
UMAP,n_neighbors_min_dist,50_0.7,0.831453634085213,0.6474293134024169,3.1927409172058105
UMAP,n_neighbors_min_dist,50_1.0,0.7476190476190476,0.44141705311028373,3.2365713119506836
UMAP,n_neighbors_min_dist,75_0.0,0.8867167919799499,0.7211077528377496,4.903533220291138
UMAP,n_neighbors_min_dist,75_0.1,0.9032581453634085,0.7383393762054448,4.900511026382446
UMAP,n_neighbors_min_dist,75_0.3,0.9033208020050125,0.6834133810443985,4.858934164047241
UMAP,n_neighbors_min_dist,75_0.5,0.8473684210526314,0.6318897159980553,4.897033929824829
UMAP,n_neighbors_min_dist,75_0.7,0.8290726817042607,0.6342453180735297,4.927430152893066
UMAP,n_neighbors_min_dist,75_1.0,0.8126566416040101,0.6483988656115278,4.902359962463379
UMAP,n_neighbors_min_dist,100_0.0,0.9152882205513785,0.761632879157504,6.464960098266602
UMAP,n_neighbors_min_dist,100_0.1,0.8967418546365915,0.6991311441268553,6.415507078170776
UMAP,n_neighbors_min_dist,100_0.3,0.8328320802005013,0.649041657397609,6.417804718017578
UMAP,n_neighbors_min_dist,100_0.5,0.8570802005012532,0.804467506066222,6.420653820037842
UMAP,n_neighbors_min_dist,100_0.7,0.8464285714285714,0.7152779757752871,6.428627014160156
UMAP,n_neighbors_min_dist,100_1.0,0.819110275689223,0.7294895618553132,6.438910961151123
UMAP,n_neighbors_min_dist,120_0.0,0.9277568922305766,0.780938978857445,7.615096092224121
UMAP,n_neighbors_min_dist,120_0.1,0.9027568922305764,0.7850750676805164,7.656659841537476
UMAP,n_neighbors_min_dist,120_0.3,0.8833333333333334,0.7457168092771204,7.628474950790405
UMAP,n_neighbors_min_dist,120_0.5,0.8827694235588973,0.7707187584811881,7.574897050857544
UMAP,n_neighbors_min_dist,120_0.7,0.9030701754385965,0.7591584011856751,7.576898097991943
UMAP,n_neighbors_min_dist,120_1.0,0.8025689223057644,0.6575227128602779,7.5727620124816895
PaCMAP,n_neighbors_MN,5_0.3,0.17080200501253134,0.10979535316709627,0.20748686790466309
PaCMAP,n_neighbors_MN,5_0.5,0.17080200501253134,0.10979535316709627,0.19437694549560547
PaCMAP,n_neighbors_MN,5_0.8,0.10244360902255638,0.10473411971235749,0.20131897926330566
PaCMAP,n_neighbors_MN,5_1.5,0.17969924812030078,0.11108833781191002,0.20542383193969727
PaCMAP,n_neighbors_MN,5_3.0,0.16892230576441103,0.10951029460922923,0.2104482650756836
PaCMAP,n_neighbors_MN,5_7.0,0.18157894736842106,0.11107553680561304,0.24616503715515137
PaCMAP,n_neighbors_MN,10_0.3,0.2145363408521303,0.11790202336871647,0.21254825592041016
PaCMAP,n_neighbors_MN,10_0.5,0.2146616541353383,0.11792114763301484,0.21666693687438965
PaCMAP,n_neighbors_MN,10_0.8,0.23840852130325815,0.1257962548394839,0.22414588928222656
PaCMAP,n_neighbors_MN,10_1.5,0.21472431077694235,0.11792378476920791,0.23436903953552246
PaCMAP,n_neighbors_MN,10_3.0,0.21472431077694235,0.12292696132796138,0.25993895530700684
PaCMAP,n_neighbors_MN,10_7.0,0.23728070175438595,0.14074231687139538,0.32372522354125977
PaCMAP,n_neighbors_MN,15_0.3,0.5359649122807018,0.20423891303686265,0.2313070297241211
PaCMAP,n_neighbors_MN,15_0.5,0.5361528822055137,0.20421895867454254,0.23894286155700684
PaCMAP,n_neighbors_MN,15_0.8,0.53734335839599,0.20492609307965584,0.24700379371643066
PaCMAP,n_neighbors_MN,15_1.5,0.5399122807017545,0.21386714605370066,0.26163506507873535
PaCMAP,n_neighbors_MN,15_3.0,0.5713032581453634,0.23740219864525824,0.3014671802520752
PaCMAP,n_neighbors_MN,15_7.0,0.48640350877192984,0.21623781531732744,0.3988759517669678
PaCMAP,n_neighbors_MN,30_0.3,0.7585839598997494,0.4729276773314968,0.28037309646606445
PaCMAP,n_neighbors_MN,30_0.5,0.7440476190476191,0.47242551888270884,0.298673152923584
PaCMAP,n_neighbors_MN,30_0.8,0.7586466165413533,0.47299279739661687,0.31080007553100586
PaCMAP,n_neighbors_MN,30_1.5,0.7586466165413533,0.4747148402295413,0.34427499771118164
PaCMAP,n_neighbors_MN,30_3.0,0.7588345864661654,0.47289672303902686,0.41394686698913574
PaCMAP,n_neighbors_MN,30_7.0,0.7575187969924811,0.47573862159895786,0.6275639533996582
PaCMAP,n_neighbors_MN,50_0.3,0.8837092731829573,0.7172992195311116,0.35137271881103516
PaCMAP,n_neighbors_MN,50_0.5,0.8836466165413533,0.7169852100661278,0.36954188346862793
PaCMAP,n_neighbors_MN,50_0.8,0.881203007518797,0.7100024980410686,0.39084506034851074
PaCMAP,n_neighbors_MN,50_1.5,0.881203007518797,0.7100024980410686,0.4554111957550049
PaCMAP,n_neighbors_MN,50_3.0,0.8904761904761905,0.7350020053869968,0.5725970268249512
PaCMAP,n_neighbors_MN,50_7.0,0.7904135338345865,0.5080038783227586,0.6716358661651611
PaCMAP,n_neighbors_MN,80_0.3,0.9170426065162907,0.81251947789784,0.4513559341430664
PaCMAP,n_neighbors_MN,80_0.5,0.9170426065162907,0.81251947789784,0.4746570587158203
PaCMAP,n_neighbors_MN,80_0.8,0.9170426065162907,0.81251947789784,0.5201468467712402
PaCMAP,n_neighbors_MN,80_1.5,0.9325187969924812,0.8385955327168322,0.5664381980895996
PaCMAP,n_neighbors_MN,80_3.0,0.9119047619047619,0.7859230849235931,0.6086211204528809
PaCMAP,n_neighbors_MN,80_7.0,0.7904135338345865,0.5080038783227586,0.6723880767822266
PaCMAP,n_neighbors_MN,120_0.3,0.9105263157894736,0.7893797407888189,0.5089590549468994
PaCMAP,n_neighbors_MN,120_0.5,0.9098370927318296,0.7892551053801385,0.5249860286712646
PaCMAP,n_neighbors_MN,120_0.8,0.9141604010025063,0.8015986300458992,0.5383248329162598
PaCMAP,n_neighbors_MN,120_1.5,0.9325187969924812,0.8385955327168322,0.5610136985778809
PaCMAP,n_neighbors_MN,120_3.0,0.9119047619047619,0.7859230849235931,0.6104457378387451
PaCMAP,n_neighbors_MN,120_7.0,0.7904135338345865,0.5080038783227586,0.6844050884246826
DensMAP,lambda_neighbors,0.1_10,0.8430451127819549,0.6362602561935611,1.264009952545166
DensMAP,lambda_neighbors,0.1_15,0.8529448621553885,0.6536749660915027,1.5037577152252197
DensMAP,lambda_neighbors,0.1_30,0.8796365914786967,0.7041322622461864,2.982412099838257
DensMAP,lambda_neighbors,0.1_50,0.9213659147869674,0.8344254863124654,5.080097913742065
DensMAP,lambda_neighbors,0.1_70,0.9280075187969925,0.845176568272478,7.1800010204315186
DensMAP,lambda_neighbors,0.1_90,0.9390977443609022,0.8743900466974454,9.19041395187378
DensMAP,lambda_neighbors,0.25_10,0.8309523809523809,0.6377374484021351,1.0328898429870605
DensMAP,lambda_neighbors,0.25_15,0.8666666666666666,0.6989639874959821,1.5051541328430176
DensMAP,lambda_neighbors,0.25_30,0.9115914786967418,0.7924605300583316,2.99438214302063
DensMAP,lambda_neighbors,0.25_50,0.9225563909774436,0.8276378727009958,5.127108812332153
DensMAP,lambda_neighbors,0.25_70,0.9294486215538847,0.8382430617732402,7.120651006698608
DensMAP,lambda_neighbors,0.25_90,0.9466791979949875,0.8654006251910995,9.078649997711182
DensMAP,lambda_neighbors,0.5_10,0.8415413533834586,0.6284871682226979,1.034471035003662
DensMAP,lambda_neighbors,0.5_15,0.8875313283208021,0.71509935664353,1.500467300415039
DensMAP,lambda_neighbors,0.5_30,0.9096491228070175,0.7973156380088611,3.015584945678711
DensMAP,lambda_neighbors,0.5_50,0.9275062656641605,0.8428764092064456,5.039716720581055
DensMAP,lambda_neighbors,0.5_70,0.9271929824561403,0.8323855914835169,7.19585919380188
DensMAP,lambda_neighbors,0.5_90,0.9392230576441103,0.8443690647338657,9.086726188659668
DensMAP,lambda_neighbors,1.0_10,0.8603383458646617,0.6640079560374607,1.115736961364746
DensMAP,lambda_neighbors,1.0_15,0.8958020050125314,0.7451154249348364,1.9352390766143799
DensMAP,lambda_neighbors,1.0_30,0.9120300751879699,0.8080217239228968,3.1121699810028076
DensMAP,lambda_neighbors,1.0_50,0.9320802005012531,0.8469129240340005,5.091981887817383
DensMAP,lambda_neighbors,1.0_70,0.9255012531328319,0.8277543223925092,7.126084089279175
DensMAP,lambda_neighbors,1.0_90,0.9397243107769423,0.8436699853445704,9.102685928344727
DensMAP,lambda_neighbors,2.0_10,0.8874060150375941,0.7397103165908189,1.0415098667144775
DensMAP,lambda_neighbors,2.0_15,0.9157268170426065,0.7740482105330676,1.5090742111206055
DensMAP,lambda_neighbors,2.0_30,0.9333333333333333,0.84412204179746,2.992305040359497
DensMAP,lambda_neighbors,2.0_50,0.9363408521303258,0.8491166200783229,5.061486005783081
DensMAP,lambda_neighbors,2.0_70,0.9303884711779448,0.8365621381232183,7.146158218383789
DensMAP,lambda_neighbors,2.0_90,0.9357142857142857,0.851668886856027,9.085824966430664
DensMAP,lambda_neighbors,4.0_10,0.9047619047619048,0.7962442641436255,1.0290796756744385
DensMAP,lambda_neighbors,4.0_15,0.9220551378446116,0.8057811411149968,1.5029289722442627
DensMAP,lambda_neighbors,4.0_30,0.9401629072681704,0.8482753879289089,2.9854159355163574
DensMAP,lambda_neighbors,4.0_50,0.9356516290726816,0.8469846055490267,5.0625951290130615
DensMAP,lambda_neighbors,4.0_70,0.9335213032581454,0.8478994713429047,7.130812883377075
DensMAP,lambda_neighbors,4.0_90,0.9367794486215538,0.843849550906565,9.083187103271484
DensMAP,lambda_neighbors,8.0_10,0.9214912280701755,0.8258351677323891,1.0350210666656494
DensMAP,lambda_neighbors,8.0_15,0.930889724310777,0.8555807962591959,1.507192850112915
DensMAP,lambda_neighbors,8.0_30,0.9469298245614035,0.873502204924636,3.000056743621826
DensMAP,lambda_neighbors,8.0_50,0.9422305764411026,0.8695391551053862,5.065033912658691
DensMAP,lambda_neighbors,8.0_70,0.9286340852130326,0.8401909533457065,7.183697938919067
DensMAP,lambda_neighbors,8.0_90,0.9363408521303258,0.8497603261421495,9.100170135498047
Density t-SNE,k_lambda,10_0.0001,0.8757518796992482,0.580949346098358,1.3849420547485352
Density t-SNE,k_lambda,10_0.0002,0.87531328320802,0.614955484545054,1.236252784729004
Density t-SNE,k_lambda,10_0.0005,0.831140350877193,0.5648771586653389,1.2222671508789062
Density t-SNE,k_lambda,10_0.001,0.8463032581453634,0.5900271449133796,1.2525858879089355
Density t-SNE,k_lambda,10_0.002,0.8057644110275689,0.5516332782260646,1.2246010303497314
Density t-SNE,k_lambda,10_0.005,0.8375939849624061,0.5726033652725521,1.2972691059112549
Density t-SNE,k_lambda,10_0.01,0.8177944862155387,0.5720531876549149,1.2473900318145752
Density t-SNE,k_lambda,10_0.02,0.7666040100250627,0.5970450117591828,1.346863031387329
Density t-SNE,k_lambda,10_0.05,0.7162280701754385,0.5162198118790258,1.3366379737854004
Density t-SNE,k_lambda,10_0.1,0.7713032581453634,0.5287237443589675,1.2374868392944336
Density t-SNE,k_lambda,10_0.2,0.7642857142857142,0.5698331117682773,1.2290470600128174
Density t-SNE,k_lambda,10_0.5,0.8362781954887218,0.6391732735263712,1.3328158855438232
Density t-SNE,k_lambda,30_0.0001,0.8974310776942356,0.7240187408190567,1.3073620796203613
Density t-SNE,k_lambda,30_0.0002,0.9011278195488721,0.7611420523573991,1.3260557651519775
Density t-SNE,k_lambda,30_0.0005,0.8978696741854637,0.8074611325729761,1.4731199741363525
Density t-SNE,k_lambda,30_0.001,0.9182330827067668,0.8389603093202591,1.4486548900604248
Density t-SNE,k_lambda,30_0.002,0.9016917293233082,0.8227962966902505,1.3089218139648438
Density t-SNE,k_lambda,30_0.005,0.906578947368421,0.8311922518386985,1.306488037109375
Density t-SNE,k_lambda,30_0.01,0.8986215538847118,0.7796671373805686,1.3139002323150635
Density t-SNE,k_lambda,30_0.02,0.8839598997493734,0.7462931121865443,1.3929469585418701
Density t-SNE,k_lambda,30_0.05,0.8757518796992481,0.7580169850176579,1.3792471885681152
Density t-SNE,k_lambda,30_0.1,0.8631578947368421,0.7212143430627479,1.3236463069915771
Density t-SNE,k_lambda,30_0.2,0.8615914786967419,0.704472621575247,1.478790283203125
Density t-SNE,k_lambda,30_0.5,0.8664160401002506,0.7198918448773889,1.3022139072418213
Density t-SNE,k_lambda,70_0.0001,0.9056390977443609,0.79405344691624,1.641671895980835
Density t-SNE,k_lambda,70_0.0002,0.9087719298245613,0.8087268697612331,1.537951946258545
Density t-SNE,k_lambda,70_0.0005,0.9134085213032581,0.8410189297888416,1.5577516555786133
Density t-SNE,k_lambda,70_0.001,0.9197368421052632,0.842781750765976,2.0613861083984375
Density t-SNE,k_lambda,70_0.002,0.912593984962406,0.82720731271529,1.7093708515167236
Density t-SNE,k_lambda,70_0.005,0.912593984962406,0.8370216071601104,1.5324022769927979
Density t-SNE,k_lambda,70_0.01,0.9264411027568923,0.848118517661852,1.6264979839324951
Density t-SNE,k_lambda,70_0.02,0.9279448621553885,0.8436291059534768,2.2011561393737793
Density t-SNE,k_lambda,70_0.05,0.931704260651629,0.8514866034670525,1.7194418907165527
Density t-SNE,k_lambda,70_0.1,0.912531328320802,0.8051991610045167,1.5370030403137207
Density t-SNE,k_lambda,70_0.2,0.9068922305764411,0.7825048815575479,1.5285708904266357
Density t-SNE,k_lambda,70_0.5,0.8924185463659148,0.7751791139440555,1.524703025817871
Density t-SNE,k_lambda,150_0.0001,0.906516290726817,0.8072640859769148,2.1391818523406982
Density t-SNE,k_lambda,150_0.0002,0.9072681704260652,0.8157115367750446,2.071259021759033
Density t-SNE,k_lambda,150_0.0005,0.9071428571428571,0.832640976677819,2.116499900817871
Density t-SNE,k_lambda,150_0.001,0.906641604010025,0.8236358362028908,2.3010129928588867
Density t-SNE,k_lambda,150_0.002,0.918170426065163,0.8302188515278592,2.3300728797912598
Density t-SNE,k_lambda,150_0.005,0.9360275689223058,0.8620833735639553,2.0963571071624756
Density t-SNE,k_lambda,150_0.01,0.9447994987468672,0.879737383968674,1.9846339225769043
Density t-SNE,k_lambda,150_0.02,0.9271303258145364,0.8545715893705339,2.0063960552215576
Density t-SNE,k_lambda,150_0.05,0.9427944862155389,0.8648658392089185,2.0780467987060547
Density t-SNE,k_lambda,150_0.1,0.9340225563909774,0.8409548636303165,2.1048128604888916
Density t-SNE,k_lambda,150_0.2,0.9328320802005013,0.8276813621923533,1.9986119270324707
Density t-SNE,k_lambda,150_0.5,0.9070175438596492,0.788601408636519,2.029186725616455
Density t-SNE,k_lambda,310_0.0001,0.83734335839599,0.6193997288151957,2.3535349369049072
Density t-SNE,k_lambda,310_0.0002,0.8466791979949875,0.6395492265067326,2.419386863708496
Density t-SNE,k_lambda,310_0.0005,0.8613408521303259,0.7091907465463029,2.4026949405670166
Density t-SNE,k_lambda,310_0.001,0.8588972431077694,0.76529425865866,2.359614133834839
Density t-SNE,k_lambda,310_0.002,0.862155388471178,0.7727291202316982,2.3841447830200195
Density t-SNE,k_lambda,310_0.005,0.9008771929824562,0.8185904505541053,2.3848841190338135
Density t-SNE,k_lambda,310_0.01,0.893421052631579,0.7952369234547917,2.595532178878784
Density t-SNE,k_lambda,310_0.02,0.9189223057644109,0.8288687009190591,2.329362154006958
Density t-SNE,k_lambda,310_0.05,0.918233082706767,0.8386261315300229,2.4006049633026123
Density t-SNE,k_lambda,310_0.1,0.9119674185463659,0.8196758252162974,2.339339017868042
Density t-SNE,k_lambda,310_0.2,0.9330827067669173,0.8485024843435376,2.3794968128204346
Density t-SNE,k_lambda,310_0.5,0.9218045112781955,0.8228526360506276,2.360283136367798
