dataset,method,seed,param1_name,param1_value,param2_name,param2_value,AUROC_kNN,AUROC_LOF,AUROC_IF,AUROC_centroid,AUROC_linear,AUPRC_kNN,AUPRC_LOF,AUPRC_IF,AUPRC_centroid,AUPRC_linear
swiss,DR-SNE,0,lambda,0.05,k_density,300.0,0.8043249351402204,0.5410053610887627,0.7947777358761068,0.8062585958408709,0.865158443970812,0.40538434717822197,0.12966855308077146,0.38474028054941056,0.4841470676069513,0.5218861927226855
swiss,DR-SNE,0,lambda,0.1,k_density,10.0,0.7585813706951784,0.6598880943402022,0.759806215407932,0.7602011398936508,0.6019922537810569,0.3127327467408256,0.24131043017488601,0.29737805144585255,0.3097475354311432,0.21324436762503318
swiss,DR-SNE,0,lambda,0.1,k_density,20.0,0.7508596397416027,0.6475399143098461,0.7486739753668633,0.7513222401256634,0.6413667147670146,0.29358066287620216,0.22454325699200092,0.28523358353866723,0.2960211590138737,0.2538999527794087
swiss,DR-SNE,0,lambda,0.1,k_density,40.0,0.7332964084133607,0.6322204506769594,0.7297122572182801,0.7312710290610103,0.6582776751013691,0.27262760766697863,0.17459848493235403,0.26167153755940276,0.27214804218880956,0.2654229617443977
swiss,DR-SNE,0,lambda,0.1,k_density,80.0,0.74196114958199,0.6029864661560401,0.7372162676831112,0.7359413339008609,0.6581708184197766,0.23075843374243873,0.15908144376860447,0.22620706673472935,0.24040476641679948,0.23364074705750063
swiss,DR-SNE,0,lambda,0.1,k_density,300.0,0.8249879007069905,0.5625398764647713,0.8007180769003014,0.8106388293138154,0.8194487174749411,0.43860972041806684,0.13299897766921623,0.3865536483835963,0.46048899491753276,0.4047699042737547
swiss,DR-SNE,0,lambda,0.5,k_density,10.0,0.757455813649071,0.6760606304811356,0.7571181020116216,0.7588850217653703,0.6017807665987385,0.3140531758954818,0.24165033637775565,0.29684344900081405,0.30750121158734645,0.2146320320944134
swiss,DR-SNE,0,lambda,0.5,k_density,20.0,0.7550435240621212,0.6497048752025268,0.7531472632000281,0.7544197481833252,0.6352496149820192,0.2930203206693289,0.2190042777446905,0.28450354247949583,0.2926141585861076,0.2479470136237641
swiss,DR-SNE,0,lambda,0.5,k_density,40.0,0.7472202792610325,0.6429896006187001,0.7453585242023706,0.7454638225573564,0.6493729516353303,0.29360356806728277,0.1935897460651918,0.2810726306871335,0.28796602245536346,0.2615508309226664
swiss,DR-SNE,0,lambda,0.5,k_density,80.0,0.7756236757006569,0.6403046038756027,0.7687857385510858,0.7693031029844626,0.6414486382229022,0.2632862393207002,0.1840971649210752,0.27671729189815264,0.2880004727641373,0.26302278282103286
swiss,DR-SNE,0,lambda,0.5,k_density,300.0,0.8142813064475987,0.6295701823553794,0.8032884253287734,0.8156005412290922,0.7554589294118119,0.41958145484452986,0.1662687869480795,0.37158214427334446,0.42827878635808375,0.32483281744104814
swiss,DR-SNE,0,lambda,1.0,k_density,10.0,0.7554010487092825,0.6688128534340398,0.7589353334529534,0.7587331962302744,0.6007642924150901,0.31446016623460377,0.239666314414204,0.2965218015204025,0.3090728455804532,0.216624722732553
swiss,DR-SNE,0,lambda,1.0,k_density,20.0,0.7554887602354231,0.6412498402715228,0.7530537636036347,0.7541227756557326,0.6346142629627172,0.2935749001754273,0.21455628354899176,0.28730953220095123,0.2932971019560609,0.24693576632486616
swiss,DR-SNE,0,lambda,1.0,k_density,40.0,0.7486993538287416,0.6478856401984151,0.7452131545917875,0.7472447672505642,0.6516748226513013,0.303787374099116,0.20449154379188908,0.2862132470463134,0.29410389217370914,0.26699027702405187
swiss,DR-SNE,0,lambda,1.0,k_density,80.0,0.7837594762954034,0.6281710276807781,0.7765243884792469,0.7756486089263619,0.6359481905379298,0.27524527551642786,0.18890772305951475,0.2795838679146428,0.29714842491950283,0.2723769072098162
swiss,DR-SNE,0,lambda,1.0,k_density,300.0,0.8001303651515428,0.5882106358907551,0.813755482526929,0.8286624348452514,0.7433253532169872,0.3786553879802521,0.16248541225971758,0.38585051115461627,0.4395766066874179,0.3232717703969634
swiss,DenSNE,0,perplexity,5.0,dens_lambda,0.0,0.3746012353522864,0.4841489243761907,0.40259501451247304,0.39711682863616593,0.5560959733285722,0.07567433612674762,0.09419791459555203,0.07870138524372945,0.07851046772008602,0.11194740291298175
swiss,DenSNE,0,perplexity,5.0,dens_lambda,0.01,0.3827210074447941,0.5016021823696271,0.3969255996997327,0.3881813838741692,0.5557246463600385,0.07645937148202836,0.09730549297865981,0.07827593672756442,0.07716783110623743,0.11286765771116909
swiss,DenSNE,0,perplexity,5.0,dens_lambda,0.05,0.41023482201016126,0.4957321886608142,0.40809635266979194,0.3982775593399641,0.5541044319253926,0.07995661723048839,0.09359387284144811,0.07955115820886881,0.07822207688146834,0.11261526629889877
swiss,DenSNE,0,perplexity,5.0,dens_lambda,0.1,0.44944320990347725,0.5123488478846161,0.41959591255383466,0.40400151558393393,0.5560554568368018,0.08436590957473335,0.0992790325196429,0.07992166270289827,0.07818020638785093,0.11143035178673674
swiss,DenSNE,0,perplexity,5.0,dens_lambda,0.2,0.49197528583049244,0.5076337968093485,0.4291680450436532,0.41761550205498754,0.5546467295844745,0.0920352630781845,0.0968791880784942,0.08252657566505661,0.08137615962475123,0.11181244220379827
swiss,DenSNE,0,perplexity,5.0,dens_lambda,0.5,0.4933510656059953,0.5078325947607278,0.4368434714352054,0.4223942219030373,0.5537758476294957,0.09368824431068631,0.09787455350529113,0.08477098313533225,0.08227675149705113,0.1145357183109919
